,mR,mG,mB,stdR,stdG,stdB,D1,D2,D3,ID
1736,21.3259626667,41.7294106667,123.933154667,43.4572925565,62.1577031757,82.6295876853,0.111228279303,0.380853736612,0.190504758121,24951.0
1737,115.443776,95.4835413333,89.6663706667,98.2296122979,86.0894247074,86.7343892782,0.173479679466,0.261136485404,0.077409152367,14924.0
1738,56.7680087977,43.6001847507,32.7375953079,70.0403057904,66.3402341039,47.8037372626,0.118418170408,0.136152201714,0.0163930206674,20981.0
1739,109.503650667,108.832706667,126.51668,87.3601337454,82.6429091752,81.9202687441,0.115726664535,0.348501633289,0.10697868215,10442.0
1740,121.055651163,117.587,115.510780362,97.1013096035,95.7796734813,92.6948161615,0.00705323237449,0.138153207375,0.127600150933,27625.0
1741,107.923618667,84.411752,59.1713946667,87.9880059888,77.9856219844,62.9405483071,0.14534878064,0.677842755508,0.437730629051,14611.0
1742,149.478506667,131.460690667,129.870453333,81.1239600737,85.483024912,82.2089255596,0.0556558790186,0.185865347406,0.0658341542425,16514.0
1743,41.0597413333,42.5764933333,61.446368,73.4275273471,63.1779556446,77.6813851808,0.153487265658,0.334870541989,0.079317563386,22171.0
1744,72.953264,111.293549333,130.017754667,66.40450095,56.5103086477,90.956425579,0.391755702995,1.03148931928,0.375121051231,11708.0
1745,96.8568266667,60.8177493333,35.6366053333,82.8872544931,55.0383895661,35.1461183867,0.129590619496,0.355058343612,0.126365303504,12484.0
1746,24.6535626667,24.52244,17.5099386667,49.14574545,46.0600190235,39.6180874167,0.021478109113,0.045014622645,0.022912251131,15356.0
1747,139.844965333,109.736138667,103.583285333,93.0100247872,90.5683164534,78.8142287125,0.262771898812,0.427265037738,0.117725662772,14784.0
1748,147.411099217,144.92137859,124.932590078,64.7175037565,65.4291214887,54.0058186985,0.0200238867836,0.597662435419,0.558645786817,26270.0
1749,130.976984353,71.5381194879,72.0892631579,93.0466964826,48.5396309533,47.5734019451,0.0842262738811,0.110266211883,0.00688997866423,26653.0
1750,81.2303386667,68.136968,67.193256,85.2411445103,80.9503282746,83.7857514306,0.0207238746157,0.0552612879197,0.0183579317067,27213.0
1751,69.0686402266,105.809203966,141.302232295,69.5521304245,72.5177810509,81.2322667411,0.0849607867091,0.203237787276,0.0326701510331,11516.0
1752,162.006354667,131.700752,110.910944,72.7077327727,74.8182571122,61.9391929747,0.0921753950067,0.455660061623,0.24428398456,27863.0
1753,128.268232,84.2157413333,70.2765066667,102.921762109,82.4971667049,70.9982918672,0.162448274239,0.233577920955,0.0495833197292,26246.0
1754,51.7648666667,15.14912,17.8331013333,83.5968225252,29.3673965801,29.7557175823,0.191685626527,0.0750002649787,0.0450063573541,11380.0
1755,208.272244094,196.878645669,182.708194226,60.5998298829,72.8499207115,79.0459897967,0.142550504321,0.156224445114,0.0139550769575,29390.0
1756,147.170944,141.143498667,95.411208,65.3476092255,66.8290672896,64.5622326647,0.0646811223384,0.810256797205,0.638887339931,19759.0
1757,146.236661932,144.145875,151.935965909,73.6666876862,69.204696857,63.1440550599,0.0224176256777,0.139753778028,0.0751713682942,21736.0
1758,89.4957653333,81.6836666667,81.7539333333,76.5987021522,67.0275895824,66.0331081645,0.115515587454,0.320244328287,0.0761866685416,22555.0
1759,196.88124,163.527146667,151.566933333,63.1176141506,81.8456079807,79.3978320438,0.29672440005,0.299448254463,0.0438865324955,16563.0
1760,133.30920396,54.259380198,41.2456039604,96.6570798134,69.2924292232,58.8307054895,0.681090440156,0.69599753685,0.0590639162393,22639.0
1761,167.199674667,162.72532,162.726669333,82.1187841566,87.6097067619,90.2533133926,0.0501207781993,0.118587158128,0.0364035824096,17044.0
1762,96.2680106667,72.37848,68.1111253333,83.9895795418,77.0859877684,75.7434510821,0.0886643188218,0.115330904081,0.0111017431181,17935.0
1763,108.314528,88.0971253333,84.0835866667,83.0540126593,76.1731260135,90.6005956563,0.400378715053,0.77837195766,0.202962266379,25975.0
1764,112.395096503,97.468220979,84.057434965,85.577573541,71.9281563076,68.4553446746,0.0833096568296,0.256634747614,0.0672389978631,28872.0
1765,146.113450667,131.028552,129.743725333,105.491748371,102.910970679,100.053643828,0.0499583256849,0.0410019100134,0.00587028150223,11365.0
1766,95.7672106667,81.5459253333,43.7466,94.2479289876,87.6041120051,50.4287245041,0.0369937749663,0.169954749857,0.0929078435713,13402.0
1767,145.745229333,125.170864,85.3329946667,72.1950464869,67.8942472587,56.1438070424,0.0119152666324,0.179026886911,0.112391180719,17244.0
1768,148.339437333,109.254426667,40.9457226667,101.03131676,92.2489735322,65.72840813,0.0752713479034,0.474763880615,0.277520256061,13403.0
1769,150.493133333,146.981656,148.345728,68.2906167165,75.711003072,83.6970194779,0.186821485192,0.380949563137,0.0981371930375,20312.0
1770,100.452745714,65.2207228571,50.0281257143,92.596159261,80.6831137493,75.8459465181,0.179921746855,0.274465752626,0.0356603112031,25992.0
1771,127.363392,138.25268,164.987557333,71.6958625277,70.7888263934,76.0830251053,0.2496945621,0.396468429677,0.106625874,12187.0
1772,152.564216,79.4507386667,50.676448,58.9868184058,50.497228069,31.1782864096,0.234365885244,0.525860681851,0.229453187097,10871.0
1773,36.5482026667,20.2696506667,19.6607946667,60.277934773,25.8571894422,12.2409697223,0.15005582448,0.26294733067,0.0739279450625,14469.0
1774,108.127704,39.6579013333,21.0699893333,64.1596328623,40.1297362792,25.8846533199,0.290710840163,0.452606450022,0.777414105937,16323.0
1775,103.39496,111.398824,115.157448,97.2726321836,87.3890425058,93.0318743485,0.306672506859,0.648380665429,0.161356810735,17047.0
1776,96.8756504065,82.2631084011,72.7531300813,84.9647926004,78.4087290954,75.7795229863,0.0333742668432,0.0941388645293,0.0237237911585,23923.0
1777,86.8330053333,108.575082667,140.106976,73.8834913323,51.2141183652,60.5045057617,0.267222932638,1.01802441306,0.385458830881,19947.0
1778,50.5111241473,47.3107203274,51.9055879945,72.3025290693,68.4146298963,68.0084106258,0.0066554151346,0.0465046391106,0.031471476265,16716.0
1779,127.112834667,99.9855093333,90.718984,86.1605665817,64.9040728308,60.352876612,0.101249045935,0.3292762324,0.125949027462,10830.0
1780,158.85076,150.623512,140.804501333,93.9761771058,104.165197608,109.256822867,0.0860261866897,0.161467787781,0.0426296923032,14823.0
1781,63.583504,32.7231013333,38.2954933333,75.2358395298,59.9472989588,61.3997525377,0.281767086672,0.274284899717,0.0321794065978,14282.0
1782,127.724501433,124.634057307,125.327406877,103.639402405,104.387648272,104.248287376,0.0173077904467,0.0167528605254,0.00181882074965,23095.0
1783,43.090136,35.4279813333,24.0128213333,74.1579598122,66.282167999,55.0337433545,0.0117866293288,0.0980088132178,0.0462909049103,14756.0
1784,154.549693333,127.285525333,109.002088,75.5262596976,71.2462793832,78.6354993857,0.344093686573,0.566837841195,0.0999351790791,28893.0
1785,79.3775493333,66.23336,41.5062853333,76.6741098622,67.0779676231,43.4725975663,0.213498943964,0.252087486783,0.063427900515,11090.0
1786,184.365264,171.959373333,129.934597333,81.1932322357,67.460538313,68.4483156439,0.0649298920273,0.326863440329,0.151050909677,10755.0
1787,112.454739687,97.5429018492,94.7043499289,94.1504609655,67.4364564936,66.9020215798,0.200194443948,0.688857645198,0.218449349934,18248.0
1788,89.0238025974,23.6475272727,24.0922415584,86.9535733398,45.9258000869,29.4391354169,0.481972901519,0.387801388305,0.232843929898,11143.0
1789,183.630656,166.739154667,154.051096,91.0102402499,92.3910553231,100.160392278,0.0681437329631,0.0949556321038,0.0104313801396,13818.0
1790,84.4403706667,71.9254533333,70.1066506667,93.8384477653,84.9109703638,83.5982751435,0.0343720812602,0.069402010305,0.0092051630283,14652.0
1791,119.729050667,75.422616,29.89,89.0177271023,70.1281433262,46.9115388933,0.0729261161987,0.448776249758,0.24070191919,10529.0
1792,189.112037333,186.479232,185.494226667,73.2477264241,70.369495631,62.933604664,0.00516711438025,0.0447874514195,0.0233628094041,11943.0
1793,122.223562667,69.2340266667,64.7264453333,78.8638765705,54.6678315116,49.1738662012,0.495305254797,0.729546171547,0.141317280564,21381.0
1794,70.2158392102,68.9659210155,66.6347729196,82.1329728211,74.9061854495,71.6720750446,0.0418602857451,0.141730979703,0.0390387276601,10075.0
1795,134.078330532,135.11940056,135.435638655,82.7306053937,82.0793805574,82.3258733707,0.0203082589873,0.0417464568874,0.00436925604022,16201.0
1796,75.1739946667,79.916504,96.7107653333,78.4786540013,77.4492800682,77.8169026667,0.0391064849383,0.196132033985,0.0718880820041,19974.0
1797,130.946829333,143.877448,148.069408,69.1530053303,69.3415203156,85.0193403479,0.158864231883,0.481066457431,0.109183875374,11509.0
1798,50.8513173333,54.501568,54.3778026667,57.5455700247,58.9678462232,61.4982749336,0.00130112429079,0.00519286553285,0.00208862642112,11540.0
1799,226.282874811,226.096452489,225.53494721,66.6488187039,65.668516118,64.1874014444,0.00117032827241,0.00345829041956,0.00103120926662,21795.0
1800,146.647469333,119.611272,113.867213333,73.6909279409,86.6240138676,85.0863197917,0.106310951898,0.245362302103,0.0463106666607,16346.0
1801,101.220552,152.807269333,135.610026667,81.3484515535,51.9739091618,66.9149610037,0.352710472575,0.701765592468,0.532095419075,27273.0
1802,137.687966767,131.090444109,156.002244713,95.2474554421,75.8233804262,80.8797994291,0.318689568633,0.739227550907,0.26897531406,28141.0
1803,102.143184,65.8976186667,33.1836666667,93.5718647725,83.1800152965,62.4722625802,0.0864144052413,0.317591297168,0.119983668475,12450.0
1804,205.243944,204.592405333,188.390450667,79.578390421,70.0667465773,65.9409094994,0.00914032658521,0.262743567925,0.186529721485,28256.0
1805,187.691570667,104.565613333,65.5310693333,72.3153888972,82.7010177702,60.8058697608,0.320309190623,1.05583268231,1.54460775225,14030.0
1806,140.395931224,138.099320495,139.061854195,80.0343980069,81.162025685,84.1432727072,0.0242018375426,0.0241953187686,0.00157522163578,28997.0
1807,202.770192,187.242909333,155.442397333,70.0990261769,74.742309413,79.3284577391,0.0257842981167,0.0971648423498,0.0306166991967,23330.0
1808,146.822325,81.5132138889,34.7743611111,91.6897584608,67.6496749836,33.1707716619,0.122368021849,0.352554414683,0.206681536653,21121.0
1809,124.728952,106.306349333,81.4530346667,51.991083822,52.0294436457,52.3048518552,0.032315109286,0.0754744111493,0.0175326666903,16646.0
1810,133.825405333,139.279549333,147.329378667,80.3951026662,74.0235045836,68.1078578166,0.17132448805,0.29274923309,0.0444971421754,11037.0
1811,74.3884106667,55.8348613333,42.3274373333,92.5091184613,76.932504937,61.982755135,0.0848538445442,0.147129210883,0.0275747203805,12635.0
1812,140.120962667,106.666584,69.9373946667,81.5033129799,72.238908365,56.7763455725,0.0336212585564,0.0900178280235,0.0482881834541,13957.0
1813,23.3897919556,18.3076199723,21.0539778086,50.1961917436,49.524299388,47.9773138324,0.00039072749811,0.000927519791932,0.000562155517535,14273.0
1814,125.992008559,136.655001427,162.764205421,77.8846365248,54.7782363585,83.7266022337,0.978203993281,1.5671158251,0.255804298654,11625.0
1815,52.2357253333,27.3245706667,18.8880613333,49.7949194621,40.9634767797,35.0248289894,0.069635144097,0.180140150662,0.0538993931763,10972.0
1816,205.773858667,45.3033973333,40.0256426667,75.255384313,32.125483852,30.6317769392,0.68440481601,0.729278056967,0.0129688191506,25137.0
1817,185.752014184,161.038048227,163.338121986,81.0924722013,86.8847603887,88.281525242,0.290299441489,0.416262272381,0.041267290839,28816.0
1818,80.0350373333,53.4974666667,65.3284666667,72.7472206964,62.4266261909,46.4043786474,0.0698790972632,0.133077576882,0.032786025384,27392.0
1819,179.464954667,170.258389333,154.920330667,54.0798725204,53.476358318,59.3019751397,0.261181430534,0.651878252877,0.172277557841,14903.0
1820,109.697079772,97.6193931624,117.984022792,86.6445241439,86.1209369071,89.4405220948,0.0418329012877,0.163276200336,0.0805468593356,19304.0
1821,186.92204,126.860072,95.8108266667,88.2649225282,91.2827132895,78.0841032058,0.187752302442,0.32023047304,0.0673748291806,18667.0
1822,109.191618919,62.2755783784,68.6150756757,97.397506564,70.6075930938,70.4383634014,0.119836874538,0.138185659523,0.0684352701022,18527.0
1823,130.483089005,120.873151832,102.961520942,100.327426013,89.2052013111,85.4006711138,0.102280695612,0.398218325601,0.228376016222,22965.0
1824,116.838115486,95.4684908136,51.5744120735,80.402653736,75.3046336709,47.8358283987,0.0584561998497,0.370630583812,0.290015242111,28326.0
1825,219.5058,172.190909333,186.080634667,29.1247178131,55.2458313989,42.8069142007,0.611926354443,0.60390132108,0.262391098378,15167.0
1826,105.279218667,77.0320426667,58.8582693333,92.6419780855,69.6179408098,53.6447430206,0.0835791789724,0.239714255749,0.0679760420925,11867.0
1827,219.562947637,200.719739464,173.13833461,55.9112613765,71.9832010921,87.9644578764,0.0654704136676,0.207557055574,0.0591134146059,27172.0
1828,105.088184,101.954216,90.3430506667,86.7834849242,75.1494872005,73.7406075843,0.173945872935,0.409995996094,0.0905716911966,19988.0
1829,146.152325945,156.286419817,149.086649283,76.8978945188,71.8276483989,73.3760167192,0.0892010669485,0.429638097708,0.252134725127,25862.0
1830,111.340898667,95.163912,77.6743413333,79.24340951,62.4470742057,43.3832648506,0.0456650212563,0.237874480435,0.140533966305,24498.0
1831,87.2698373333,119.159568,158.61756,53.8256595174,61.090697421,73.1340136711,0.0564871252075,0.167823497567,0.0411528664494,21739.0
1832,185.403269755,169.586964578,165.964953678,68.7034505691,79.1517383582,82.6142118068,0.120516580743,0.192502319595,0.0251353610904,27461.0
1833,135.32505618,140.793036517,145.554345506,83.0259784121,76.588128208,85.5479951462,0.0940328082622,0.314062411298,0.0888668825212,21657.0
1834,135.727984,137.722842667,133.779304,83.6214116876,73.5296961312,68.5728226433,0.627649985362,0.71122488356,0.232885190821,13285.0
1835,84.282016,55.6847653333,42.139504,96.94814401,69.3199873853,56.7011816923,0.113422494851,0.290725153389,0.0893776249494,20521.0
1836,114.998568,95.9233093333,72.329464,86.1650125783,73.6596326437,55.2479785223,0.0577596275851,0.238991798489,0.102884527773,26684.0
1837,131.793270655,122.469994302,178.33542735,90.695232857,75.0202459279,79.5197554959,0.355051363044,1.03454573927,0.365218938621,11367.0
1838,68.9615973333,78.8934986667,95.4080533333,74.5130191034,67.1399621994,72.1661695382,0.132160483585,0.518364996496,0.181002793192,20616.0
1839,94.4064795487,81.7371480959,87.5930662906,57.9739024627,52.8906238727,50.3418288381,0.0592427460089,0.253884225985,0.16303784676,28214.0
1840,109.07872,100.86578,75.5768771429,47.0971750778,43.6474159519,41.8365427917,0.071566742541,0.213846762288,0.0760162161455,14420.0
1841,141.560912,154.105698667,147.824224,68.4396021155,62.498956523,80.7390977003,0.0347096325723,0.217301598895,0.112096067997,18570.0
1842,27.2168506667,38.1399333333,38.8164986667,48.0042345055,53.4966734916,51.7440579706,0.0304576883945,0.0496480327864,0.00597520975347,13448.0
1843,76.1078823529,65.4162325581,47.5215376197,89.0814669042,83.6543979658,67.6232206101,0.0360178450634,0.245465995179,0.21281919486,20556.0
1844,139.193184,96.5310506667,100.761845333,53.0896095541,37.6766319247,39.657624097,0.311508388302,0.17160998409,0.1955205214,27107.0
1845,80.07192,59.1853413333,77.8539866667,82.9646692083,58.9732916547,52.1545013983,0.181002134787,0.542199181373,0.202375940523,17660.0
1846,185.871928,190.918634667,204.622016,56.5888453575,61.1264747744,56.5509333383,0.426976717664,0.493486114844,0.0189544465899,16300.0
1847,163.202685333,154.219066667,140.834485333,88.968593732,94.4691373613,99.3844017652,0.0308726335677,0.0791472203032,0.034552410049,22383.0
1848,92.9269897436,74.7867615385,63.0282923077,88.132558859,78.5402947284,71.29428261,0.169738515316,0.22239305995,0.0725912954046,28354.0
1849,94.1166589447,85.2933873874,119.546059202,54.2963955132,45.2568060373,49.5890623142,0.457739655303,0.929767036071,0.182884219889,27508.0
1850,215.446402667,209.177434667,158.578936,45.6085444845,51.0246971274,101.773877296,0.0739827633685,0.623649230216,0.33927078045,12580.0
1851,133.572832,125.146802667,144.407264,57.9240493707,56.3833216325,41.8750332939,0.160730628256,0.280747423133,0.214600060666,13928.0
1852,41.8696826667,66.9343333333,95.2675546667,47.855184004,71.8130652915,89.7963016675,0.0223315053199,0.0758516086321,0.0285147812761,11019.0
